experiment_id,case_name,agent_group_id,algorithm,awareness,n_records,mean_remaining_path_risk,remaining_path_risk_var,cumulative_risk_exposure,avg_path_length,min_time,avg_time,median_time,p90_time,max_time,case_name,risk_nodes,source_nodes,agents_per_source,random_seed
4,corridor_case_4,16,Efficient,High,33,0.0006734006734006734,5.985783763561542e-05,0.009494949494949495,9.181818181818182,32.16000000000003,41.375000000000036,41.475000000000044,46.93200000000005,49.44000000000005,corridor_case_4,"[[0, ""11"", 1.0], [0, ""12"", 0.7]]","[""16""]",[30],1004
4,corridor_case_4,16,Efficient,Low,33,0.03422799422799423,0.01298551501408644,0.03525252525252525,10.636363636363637,36.330000000000034,43.261000000000045,43.185000000000045,47.59500000000005,48.81000000000005,corridor_case_4,"[[0, ""11"", 1.0], [0, ""12"", 0.7]]","[""16""]",[30],1004
5,corridor_case_5,9,Centrality,High,16,0.0,0.0,0.0,6.375,17.28000000000002,20.460000000000022,19.95000000000002,22.608000000000022,23.940000000000023,corridor_case_5,"[[0, ""4"", 0.9]]","[""9""]",[15],1005
5,corridor_case_5,9,Centrality,Low,16,0.0,0.0,0.0,6.375,17.28000000000002,20.460000000000022,19.95000000000002,22.608000000000022,23.940000000000023,corridor_case_5,"[[0, ""4"", 0.9]]","[""9""]",[15],1005
5,corridor_case_5,9,Efficient,High,16,0.0,0.0,0.0,6.375,17.28000000000002,20.460000000000022,19.95000000000002,22.608000000000022,23.940000000000023,corridor_case_5,"[[0, ""4"", 0.9]]","[""9""]",[15],1005
5,corridor_case_5,9,Efficient,Low,16,0.0,0.0,0.0,6.375,17.28000000000002,20.460000000000022,19.95000000000002,22.608000000000022,23.940000000000023,corridor_case_5,"[[0, ""4"", 0.9]]","[""9""]",[15],1005
6,corridor_case_6,9,Centrality,High,27,0.0032407407407407406,0.0007696759259259259,0.06533333333333333,9.555555555555555,29.610000000000028,34.25640000000003,33.960000000000036,37.96800000000004,39.27000000000004,corridor_case_6,"[[0, ""10"", 1.0], [0, ""11"", 1.0]]","[""9""]",[25],1006
6,corridor_case_6,9,Centrality,Low,27,0.0032407407407407406,0.0007696759259259259,0.06533333333333333,9.555555555555555,29.610000000000028,34.25640000000003,33.960000000000036,37.96800000000004,39.27000000000004,corridor_case_6,"[[0, ""10"", 1.0], [0, ""11"", 1.0]]","[""9""]",[25],1006
6,corridor_case_6,9,Efficient,High,27,0.0032407407407407406,0.0007696759259259259,0.06533333333333333,9.555555555555555,29.610000000000028,34.25640000000003,33.960000000000036,37.96800000000004,39.27000000000004,corridor_case_6,"[[0, ""10"", 1.0], [0, ""11"", 1.0]]","[""9""]",[25],1006
6,corridor_case_6,9,Efficient,Low,27,0.0032407407407407406,0.0007696759259259259,0.06533333333333333,9.555555555555555,29.610000000000028,34.25640000000003,33.960000000000036,37.96800000000004,39.27000000000004,corridor_case_6,"[[0, ""10"", 1.0], [0, ""11"", 1.0]]","[""9""]",[25],1006
